game_year,Game_Date,launch_angle,launch_speed,events
2023,2023-03-30,46,60.1,field_out
2023,2023-03-30,10,74.2,field_out
2023,2023-03-30,12,92.8,single
2023,2023-03-30,20,102.1,field_out
2023,2023-03-30,5,93,grounded_into_double_play
2023,2023-03-30,-23,92,field_out
2023,2023-03-30,26,96.2,field_out
2023,2023-03-30,-14,91.9,force_out
2023,2023-03-30,-23,88.3,field_out
2023,2023-03-30,-10,87.5,force_out
2023,2023-03-30,-12,105.2,single
2023,2023-03-30,-4,94.4,single
2023,2023-03-30,24,105.2,home_run
2023,2023-03-30,19,90.6,field_out
2023,2023-03-30,18,105.1,field_out
2023,2023-03-30,-32,81.4,grounded_into_double_play
2023,2023-03-30,30,102.9,home_run
2023,2023-03-30,-40,77.8,single
2023,2023-03-30,19,99.7,field_out
2023,2023-03-30,-5,95.2,single
2023,2023-03-30,-37,77.8,fielders_choice
2023,2023-03-30,-23,60,field_out
2023,2023-03-30,4,95.4,field_out
2023,2023-03-30,-2,91.7,single
2023,2023-03-30,8,79.6,single
2023,2023-03-30,-5,100.7,field_out
2023,2023-03-30,14,96.8,single
2023,2023-03-30,28,97.6,field_out
2023,2023-03-30,32,94.8,field_out
2023,2023-03-30,9,104.1,single
2023,2023-03-30,-5,68.9,single
2023,2023-03-30,-11,100.6,field_out
2023,2023-03-30,69,86.4,field_out
2023,2023-03-30,-3,96.1,single
2023,2023-03-30,0,80.3,field_out
2023,2023-03-30,1,93.4,grounded_into_double_play
2023,2023-03-30,11,98.6,double
2023,2023-03-30,-23,88.2,fielders_choice
2023,2023-03-30,21,108.6,single
2023,2023-03-30,5,80.5,force_out
2023,2023-03-30,14,102.7,field_out
2023,2023-03-30,21,90.8,field_out
2023,2023-03-30,57,94.8,field_out
2023,2023-03-30,-4,96.5,single
2023,2023-03-30,42,95.7,field_out
2023,2023-03-30,-12,73.1,grounded_into_double_play
2023,2023-03-30,-31,80.9,field_out
2023,2023-03-30,-43,72.9,field_out
2023,2023-03-30,-27,81.5,field_out
2023,2023-03-30,42,89.1,field_out
2023,2023-03-30,75,92,field_out
2023,2023-03-30,57,86.9,field_out
2023,2023-03-30,-16,99,grounded_into_double_play
2023,2023-03-30,15,107.8,field_out
2023,2023-03-30,19,94,field_out
2023,2023-03-30,50,82.6,field_out
2023,2023-03-30,17,93.3,double
2023,2023-03-30,-70,26.9,fielders_choice_out
2023,2023-03-30,76,68.8,field_out
2023,2023-03-30,12,109.1,single
2023,2023-03-30,-5,109.9,single
2023,2023-03-30,52,35.4,single
2023,2023-03-30,55,95.5,field_out
2023,2023-03-30,29,61,single
2023,2023-03-30,35,86.5,field_out
2023,2023-03-30,-51,78.7,field_out
2023,2023-03-30,-29,95.3,field_out
2023,2023-03-30,1,104.2,field_out
2023,2023-03-30,-2,81.4,field_error
2023,2023-03-30,19,99.9,double
2023,2023-03-30,-12,89.9,field_out
2023,2023-03-30,17,106.1,double
2023,2023-03-30,15,97.7,sac_fly_double_play
2023,2023-03-30,30,61.4,double
2023,2023-03-30,48,82.1,field_out
2023,2023-03-30,14,88.9,single
2023,2023-03-30,45,75.8,field_out
2023,2023-03-30,-7,93,double
2023,2023-03-30,9,105.2,double
2023,2023-03-30,-9,87.4,field_out
2023,2023-03-30,-9,101.5,field_out
2023,2023-03-30,36,91.2,field_out
2023,2023-03-30,7,69.6,field_out
2023,2023-03-30,-9,67.6,field_out
2023,2023-03-30,-37,70.4,field_out
2023,2023-03-30,-3,85.5,field_out
2023,2023-03-30,-6,56.9,field_out
2023,2023-03-30,18,90.7,single
2023,2023-03-30,1,109.6,fielders_choice
2023,2023-03-30,25,111.1,home_run
2023,2023-03-30,-30,55,field_out
2023,2023-03-30,-11,86.5,field_out
2023,2023-03-30,-11,103.7,single
2023,2023-03-30,68,77.1,field_out
2023,2023-03-30,15,109.1,field_out
2023,2023-03-30,-20,102.5,field_out
2023,2023-03-30,65,89.7,field_out
2023,2023-03-30,12,111.9,double
2023,2023-03-30,-36,92.4,force_out
2023,2023-03-30,10,94.2,single
2023,2023-03-30,14,81.7,field_out
2023,2023-03-30,-3,111.6,single
2023,2023-03-30,4,97.4,single
2023,2023-03-30,-24,104.7,field_out
2023,2023-03-30,24,69.9,single
2023,2023-03-30,8,74.5,field_out
2023,2023-03-30,-15,96.5,field_out
2023,2023-03-30,-8,104.8,single
2023,2023-03-30,7,67,single
2023,2023-03-30,43,76.9,field_out
2023,2023-03-30,-24,91.4,field_out
2023,2023-03-30,-24,93.4,field_out
2023,2023-03-30,-9,98.4,field_out
2023,2023-03-30,47,94.2,field_out
2023,2023-03-30,-45,93.7,force_out
2023,2023-03-30,17,99.4,double
2023,2023-03-30,18,103.1,field_out
2023,2023-03-30,22,74.4,single
2023,2023-03-30,23,110.5,home_run
2023,2023-03-30,17,78,single
2023,2023-03-30,45,80.2,field_out
2023,2023-03-30,-2,69,triple
2023,2023-03-30,44,81.1,field_out
2023,2023-03-30,-45,85.6,single
2023,2023-03-30,26,98.1,field_out
2023,2023-03-30,-1,93.2,field_out
2023,2023-03-30,70,69.4,field_out
2023,2023-03-30,-8,74.1,field_out
2023,2023-03-30,-25,66.8,force_out
2023,2023-03-30,6,103.4,single
2023,2023-03-30,22,99.4,field_out
2023,2023-03-30,48,88.7,field_out
2023,2023-03-30,0,91.7,triple
2023,2023-03-30,-47,62.4,single
2023,2023-03-30,-2,96.4,force_out
2023,2023-03-30,-25,57.8,field_out
2023,2023-03-30,-5,94.4,grounded_into_double_play
2023,2023-03-30,38,100.3,field_out
2023,2023-03-30,6,71.7,field_out
2023,2023-03-30,-46,66.2,single
2023,2023-03-30,-18,94.7,field_out
2023,2023-03-30,3,75.3,single
2023,2023-03-30,11,102.8,single
2023,2023-03-30,20,73.8,single
2023,2023-03-30,-16,106.1,single
2023,2023-03-30,-48,59.3,field_out
2023,2023-03-30,26,88.8,double
2023,2023-03-30,36,91.2,field_out
2023,2023-03-30,26,89.9,field_out
2023,2023-03-30,8,98.7,field_error
2023,2023-03-30,36,80.5,field_out
2023,2023-03-30,-18,105.1,single
2023,2023-03-30,16,89.8,single
2023,2023-03-30,-18,72.5,field_out
2023,2023-03-30,-19,107.8,field_out
2023,2023-03-30,22,96.2,field_out
2023,2023-03-30,-34,82.1,single
2023,2023-03-30,20,66.7,field_out
2023,2023-03-30,4,83.5,field_out
2023,2023-03-30,6,95.8,single
2023,2023-03-30,-19,97.2,grounded_into_double_play
2023,2023-03-30,10,96.6,single
2023,2023-03-30,1,108.2,single
2023,2023-03-30,-42,60.5,field_out
2023,2023-03-30,20,108,home_run
2023,2023-03-30,58,82.6,field_out
2023,2023-03-30,-34,104.5,grounded_into_double_play
2023,2023-03-30,42,85.5,field_out
2023,2023-03-30,7,107.4,single
2023,2023-03-30,54,83.4,field_out
2023,2023-03-30,-4,92.6,field_out
2023,2023-03-30,36,71.9,single
2023,2023-03-30,67,83.3,field_out
2023,2023-03-30,34,96,field_out
2023,2023-03-30,33,82,field_out
2023,2023-03-30,-5,74.1,force_out
2023,2023-03-30,-22,109.4,field_error
2023,2023-03-30,-3,70.3,field_out
2023,2023-03-30,-4,98.6,field_out
2023,2023-03-30,40,84.8,field_out
2023,2023-03-30,29,103.4,home_run
2023,2023-03-30,-28,88.6,field_out
2023,2023-03-30,17,75.7,single
2023,2023-03-30,-44,68.1,field_out
2023,2023-03-30,31,97,field_out
2023,2023-03-30,12,79.7,field_out
2023,2023-03-30,58,93.9,field_out
2023,2023-03-30,37,96.3,field_out
2023,2023-03-30,17,100.4,sac_fly
2023,2023-03-30,41,85.4,field_out
2023,2023-03-30,49,84.7,field_out
2023,2023-03-30,-20,90.2,field_out
2023,2023-03-30,-20,109.6,grounded_into_double_play
2023,2023-03-30,33,96.6,home_run
2023,2023-03-30,25,90.6,field_out
2023,2023-03-30,81,61.8,field_out
2023,2023-03-30,-41,41.3,field_out
2023,2023-03-30,-3,92.3,field_out
2023,2023-03-30,-16,102.1,field_out
2023,2023-03-30,24,98,double
2023,2023-03-30,-14,70.1,fielders_choice_out
2023,2023-03-30,38,96.3,field_out
2023,2023-03-30,31,103.9,field_out
2023,2023-03-30,17,101.7,field_out
2023,2023-03-30,-29,77.5,field_out
2023,2023-03-30,-13,97,field_out
2023,2023-03-30,9,112.5,double
2023,2023-03-30,-8,106.2,single
2023,2023-03-30,-21,86,field_out
2023,2023-03-30,-9,87.8,field_out
2023,2023-03-30,-7,93.7,field_error
2023,2023-03-30,-10,67.8,field_out
2023,2023-03-30,-14,103.9,force_out
2023,2023-03-30,16,97.7,double
2023,2023-03-30,63,81.1,field_out
2023,2023-03-30,5,90.3,field_out
2023,2023-03-30,58,92.9,field_out
2023,2023-03-30,29,93.5,field_out
2023,2023-03-30,-10,99.9,field_out
2023,2023-03-30,-31,100.2,field_out
2023,2023-03-30,-18,81.3,field_out
2023,2023-03-30,7,81,force_out
2023,2023-03-30,16,99.4,field_out
2023,2023-03-30,-12,91.9,field_out
2023,2023-03-30,59,69.7,field_out
2023,2023-03-30,26,96.4,sac_fly
2023,2023-03-30,-18,99.8,force_out
2023,2023-03-30,66,88.7,field_out
2023,2023-03-30,4,95.2,single
2023,2023-03-30,9,102.4,field_out
2023,2023-03-30,-11,91.9,field_out
2023,2023-03-30,28,102.2,field_out
2023,2023-03-30,1,95.4,field_out
2023,2023-03-30,17,74.9,single
2023,2023-03-30,15,105.4,field_out
2023,2023-03-30,23,103.7,field_out
2023,2023-03-30,-4,78.4,force_out
2023,2023-03-30,-2,85.7,field_out
2023,2023-03-30,7,70.9,field_out
2023,2023-03-30,8,99.7,field_out
2023,2023-03-30,18,104.3,field_out
2023,2023-03-30,1,72.7,force_out
2023,2023-03-30,24,81.2,single
2023,2023-03-30,48,92.1,field_out
2023,2023-03-30,19,83.8,single
2023,2023-03-30,68,75.1,field_out
2023,2023-03-30,34,95.2,field_out
2023,2023-03-30,-25,88.8,force_out
2023,2023-03-30,86,81.3,field_out
2023,2023-03-30,3,96.8,single
2023,2023-03-30,7,85.5,field_out
2023,2023-03-30,15,76.8,single
2023,2023-03-30,-62,74.2,single
2023,2023-03-30,2,101.5,single
2023,2023-03-30,28,95.5,field_out
2023,2023-03-30,-3,97.2,field_out
2023,2023-03-30,-77,49.2,field_out
2023,2023-03-30,22,93.2,field_out
2023,2023-03-30,21,46.5,field_out
2023,2023-03-30,55,92.2,field_out
2023,2023-03-30,-9,108.5,field_out
2023,2023-03-30,1,102.7,field_out
2023,2023-03-30,3,101.7,single
2023,2023-03-30,24,91.5,field_out
2023,2023-03-30,-21,104,field_out
2023,2023-03-30,42,73.5,field_out
2023,2023-03-30,-18,97.9,field_out
2023,2023-03-30,-15,108.4,field_out
2023,2023-03-30,15,109.1,double
2023,2023-03-30,37,68.2,single
2023,2023-03-30,15,114,field_out
2023,2023-03-30,-30,100.3,field_out
2023,2023-03-30,9,87.3,field_out
2023,2023-03-30,-10,95.8,field_out
2023,2023-03-30,-17,75.8,field_out
2023,2023-03-30,54,93.5,field_out
2023,2023-03-30,68,94.4,field_out
2023,2023-03-30,-4,80.6,single
2023,2023-03-30,16,100.7,single
2023,2023-03-30,13,83.9,single
2023,2023-03-30,-3,100.3,single
2023,2023-03-30,42,90.5,sac_fly
2023,2023-03-30,-35,99.9,force_out
2023,2023-03-30,-23,72.8,field_out
2023,2023-03-30,-13,92.6,field_out
2023,2023-03-30,35,24.6,sac_bunt
2023,2023-03-30,19,99.8,double
2023,2023-03-30,-32,82.3,field_out
2023,2023-03-30,47,94.7,field_out
2023,2023-03-30,-14,91,single
2023,2023-03-30,77,82.1,field_out
2023,2023-03-30,10,108.4,double
2023,2023-03-30,23,85.4,field_out
2023,2023-03-30,-33,88.2,field_out
2023,2023-03-30,-25,86.4,field_out
2023,2023-03-30,NA,NA,field_out
2023,2023-03-30,17,87,single
2023,2023-03-30,83,84.9,field_out
2023,2023-03-30,17,106.3,field_out
2023,2023-03-30,18,98,double
2023,2023-03-30,-65,39.1,force_out
2023,2023-03-30,45,88.2,field_out
2023,2023-03-30,11,102.3,single
2023,2023-03-30,1,97.6,field_out
2023,2023-03-30,22,80.5,double
2023,2023-03-30,-12,97.2,grounded_into_double_play
2023,2023-03-30,51,24.9,field_out
2023,2023-03-30,59,87.5,field_out
2023,2023-03-30,9,108.7,double
2023,2023-03-30,-16,76.5,force_out
2023,2023-03-30,-19,61.6,grounded_into_double_play
2023,2023-03-30,13,105.6,double
2023,2023-03-30,-20,97.7,single
2023,2023-03-30,-12,97.1,field_out
2023,2023-03-30,34,47.7,field_out
2023,2023-03-30,-10,75.1,grounded_into_double_play
2023,2023-03-30,9,105.3,double
2023,2023-03-30,33,104.7,field_out
2023,2023-03-30,3,82.2,double
2023,2023-03-30,58,75.4,field_out
2023,2023-03-30,-12,91.3,grounded_into_double_play
2023,2023-03-30,31,95.1,field_out
2023,2023-03-30,8,107.7,single
2023,2023-03-30,10,101.2,single
2023,2023-03-30,59,66.7,field_out
2023,2023-03-30,-30,78.5,field_out
2023,2023-03-30,8,85.6,single
2023,2023-03-30,65,68.9,field_out
2023,2023-03-30,-6,94,field_out
2023,2023-03-30,34,62.5,single
2023,2023-03-30,0,85.8,field_out
2023,2023-03-30,-26,61.4,field_out
2023,2023-03-30,31,66.2,single
2023,2023-03-30,7,97.4,single
2023,2023-03-30,26,88,field_out
2023,2023-03-30,36,89.7,sac_fly
2023,2023-03-30,16,106.1,field_out
2023,2023-03-30,-21,94.5,field_out
2023,2023-03-30,-2,71.8,field_out
2023,2023-03-30,12,90.9,single
2023,2023-03-30,-30,95.1,field_out
2023,2023-03-30,2,86.5,field_out
2023,2023-03-30,-6,101.3,field_out
2023,2023-03-30,57,62.2,single
2023,2023-03-30,40,90.2,sac_fly
2023,2023-03-30,40,79.2,field_out
2023,2023-03-30,19,94.5,field_out
2023,2023-03-30,24,98.2,double
2023,2023-03-30,-10,90.4,grounded_into_double_play
2023,2023-03-30,-23,96.8,force_out
2023,2023-03-30,18,107.4,double
2023,2023-03-30,-13,88.7,field_out
2023,2023-03-30,-32,58.7,field_out
2023,2023-03-30,-20,92.2,grounded_into_double_play
2023,2023-03-30,-61,59.5,field_out
2023,2023-03-30,2,97.9,double
2023,2023-03-30,-12,62.2,field_out
2023,2023-03-30,5,80.9,single
2023,2023-03-30,4,101.7,single
2023,2023-03-30,13,104.2,single
2023,2023-03-30,-1,88,field_out
2023,2023-03-30,-4,83.6,field_out
2023,2023-03-30,51,81.8,field_out
2023,2023-03-30,34,98.6,field_out
2023,2023-03-30,-10,103.7,field_out
2023,2023-03-30,14,99.2,single
2023,2023-03-30,60,98.3,field_out
2023,2023-03-30,10,100.3,single
2023,2023-03-30,23,103.5,field_out
2023,2023-03-30,-7,96.6,field_out
2023,2023-03-30,13,98.9,single
2023,2023-03-30,-45,68.1,field_out
2023,2023-03-30,37,97.1,field_out
2023,2023-03-30,8,100.5,single
2023,2023-03-30,11,101.2,single
2023,2023-03-30,-38,82.2,field_out
2023,2023-03-30,25,105,home_run
2023,2023-03-30,-19,92.2,field_out
2023,2023-03-30,62,88.6,field_out
2023,2023-03-30,-5,102.5,grounded_into_double_play
2023,2023-03-30,-15,68.3,field_out
2023,2023-03-30,38,77.1,field_out
2023,2023-03-30,-30,65.1,field_out
2023,2023-03-30,-1,102.4,single
2023,2023-03-30,-2,106.9,double
2023,2023-03-30,-18,89.7,field_out
2023,2023-03-30,65,80.8,field_out
2023,2023-03-30,13,99.2,single
2023,2023-03-30,-44,88.7,field_out
2023,2023-03-30,2,92.9,single
2023,2023-03-30,8,95.6,single
2023,2023-03-30,-7,96.4,force_out
2023,2023-03-30,-21,70.2,field_out
2023,2023-03-30,-19,82.2,force_out
2023,2023-03-30,0,94.9,field_out
2023,2023-03-30,-3,108.9,single
2023,2023-03-30,6,102.5,single
2023,2023-03-30,-2,95.9,field_out
2023,2023-03-30,4,92.8,single
2023,2023-03-30,18,69.4,single
2023,2023-03-30,-6,73.8,field_out
2023,2023-03-30,12,107.9,field_out
2023,2023-03-30,-38,85.9,field_out
2023,2023-03-30,-13,63.3,field_out
2023,2023-03-30,-23,64.2,single
2023,2023-03-30,24,80.8,double
2023,2023-03-30,16,98.3,double
2023,2023-03-30,-2,15.7,field_out
2023,2023-03-30,11,108.9,single
2023,2023-03-30,NA,NA,single
2023,2023-03-30,16,106.9,double
2023,2023-03-30,38,80.6,field_out
2023,2023-03-30,-20,91.5,grounded_into_double_play
2023,2023-03-30,25,99,field_out
2023,2023-03-30,-13,97.9,field_out
2023,2023-03-30,30,104.8,home_run
2023,2023-03-30,-4,98.8,single
2023,2023-03-30,-4,72.8,grounded_into_double_play
2023,2023-03-30,56,88.3,field_out
2023,2023-03-30,47,99.5,sac_fly
2023,2023-03-30,22,71,single
2023,2023-03-30,17,104,double
2023,2023-03-30,58,85.4,field_out
2023,2023-03-30,34,68.4,single
2023,2023-03-30,-32,63.6,force_out
2023,2023-03-30,5,103.9,single
2023,2023-03-30,29,70.7,single
2023,2023-03-30,5,100.8,field_out
2023,2023-03-30,10,95.5,double_play
2023,2023-03-30,14,81.9,single
2023,2023-03-30,3,104.9,field_out
2023,2023-03-30,19,82.7,single
2023,2023-03-30,15,91.5,single
2023,2023-03-30,13,101.1,double
2023,2023-03-30,20,107.3,home_run
2023,2023-03-30,-5,84.4,force_out
2023,2023-03-30,86,80.3,field_out
2023,2023-03-30,0,96.4,field_out
2023,2023-03-30,32,94.4,field_out
2023,2023-03-30,-7,100.4,single
2023,2023-03-30,-8,102.1,fielders_choice
2023,2023-03-30,43,94.6,field_out
2023,2023-03-30,13,108.8,double
2023,2023-03-30,26,104.5,home_run
2023,2023-03-30,-4,101,single
2023,2023-03-30,-24,87.2,fielders_choice_out
2023,2023-03-30,25,95.6,field_out
2023,2023-03-30,-18,72.4,field_out
2023,2023-03-30,0,94.2,force_out
2023,2023-03-30,26,97.6,field_out
2023,2023-03-30,13,94.7,single
2023,2023-03-30,5,100.7,single
2023,2023-03-30,-14,96.5,single
2023,2023-03-30,-39,85.3,grounded_into_double_play
2023,2023-03-30,19,109,field_out
2023,2023-03-30,2,81.1,field_out
2023,2023-03-30,51,70.4,field_out
2023,2023-03-30,10,86,single
2023,2023-03-30,14,100.5,single
2023,2023-03-30,13,87.9,single
2023,2023-03-30,-4,71.1,field_out
2023,2023-03-30,-33,100.7,force_out
2023,2023-03-30,11,105.4,single
2023,2023-03-30,-14,99.8,grounded_into_double_play
2023,2023-03-30,-17,99.6,field_out
2023,2023-03-30,3,106.9,single
2023,2023-03-30,3,83.2,single
2023,2023-03-30,24,27.6,sac_bunt
2023,2023-03-30,-10,80.3,single
2023,2023-03-30,5,109,single
2023,2023-03-30,16,65.2,single
2023,2023-03-30,70,70.4,field_out
2023,2023-03-30,24,76.3,single
2023,2023-03-30,-10,87,field_out
2023,2023-03-30,67,99.1,field_out
2023,2023-03-30,-34,72,field_out
2023,2023-03-30,37,92,field_out
2023,2023-03-30,15,97.5,single
2023,2023-03-30,41,98,field_out
2023,2023-03-30,-3,93.8,field_out
2023,2023-03-30,12,84.6,single
2023,2023-03-30,43,56.7,field_out
2023,2023-03-30,-4,78.6,field_out
2023,2023-03-30,63,85.3,field_out
2023,2023-03-30,40,104.5,field_out
2023,2023-03-30,45,84.4,field_out
2023,2023-03-30,28,109.3,home_run
2023,2023-03-30,54,83.7,field_out
2023,2023-03-30,44,67,field_out
2023,2023-03-30,-5,103,single
2023,2023-03-30,7,112,single
2023,2023-03-30,48,90.2,field_out
2023,2023-03-30,38,93.3,sac_fly
2023,2023-03-30,26,84.3,single
2023,2023-03-30,17,86.7,single
2023,2023-03-30,34,77.6,field_out
2023,2023-03-30,12,107.1,single
2023,2023-03-30,71,87.6,field_out
2023,2023-03-30,-10,84.3,field_out
2023,2023-03-30,46,93.2,field_out
2023,2023-03-30,-26,90.4,field_out
2023,2023-03-30,-15,93,field_out
2023,2023-03-30,2,76.3,field_out
2023,2023-03-30,62,70.4,field_out
2023,2023-03-30,38,88.6,field_out
2023,2023-03-30,-22,74.7,field_out
2023,2023-03-30,76,71,field_out
2023,2023-03-30,41,83.8,field_out
2023,2023-03-30,-58,80.9,single
2023,2023-03-30,52,69.7,field_out
2023,2023-03-30,-15,102.2,field_out
2023,2023-03-30,-25,105,field_out
2023,2023-03-30,-6,75.5,grounded_into_double_play
2023,2023-03-30,14,112.8,single
2023,2023-03-30,29,111.9,home_run
2023,2023-03-30,15,101.3,single
2023,2023-03-30,20,104.5,single
2023,2023-03-30,8,84.8,single
2023,2023-03-30,-7,98.6,field_out
2023,2023-03-30,-11,107.8,single
2023,2023-03-30,31,97.3,field_out
2023,2023-03-30,78,82.3,field_out
2023,2023-03-30,18,108,home_run
2023,2023-03-30,1,109.4,single
2023,2023-03-30,-40,83.1,force_out
2023,2023-03-30,32,101.7,field_out
2023,2023-03-30,32,91.1,field_out
2023,2023-03-30,23,97.7,home_run
2023,2023-03-30,34,94.1,field_out
2023,2023-03-30,50,71.6,field_out
2023,2023-03-30,25,87,field_out
2023,2023-03-30,11,107.9,single
2023,2023-03-30,-38,68.7,field_out
2023,2023-03-30,17,101.9,double
2023,2023-03-30,31,90.2,field_out
2023,2023-03-30,-15,99.9,grounded_into_double_play
2023,2023-03-30,65,91.8,field_out
2023,2023-03-30,-69,57.4,field_out
2023,2023-03-30,-45,42.5,single
2023,2023-03-30,15,106.6,sac_fly
2023,2023-03-30,7,93,single
2023,2023-03-30,-16,82.6,field_out
2023,2023-03-30,-15,104.5,double
2023,2023-03-30,84,75.1,field_out
2023,2023-03-30,8,105.3,single
2023,2023-03-30,2,104.3,single
2023,2023-03-30,16,75.5,single
2023,2023-03-30,62,60,field_out
2023,2023-03-30,7,108.6,single
2023,2023-03-30,52,79.7,single
2023,2023-03-30,67,82.5,field_out
2023,2023-03-30,-30,64.8,field_out
2023,2023-03-30,34,95.2,field_out
2023,2023-03-30,59,78.8,field_out
2023,2023-03-30,-24,72.6,field_out
2023,2023-03-30,-4,97.5,single
2023,2023-03-30,32,70.1,single
2023,2023-03-30,5,105,single
2023,2023-03-30,-6,97,field_out
2023,2023-03-30,19,105.9,field_out
2023,2023-03-30,4,102.3,single
2023,2023-03-30,17,86.9,single
2023,2023-03-30,25,104,triple
2023,2023-03-30,-29,83.4,field_out
2023,2023-03-30,37,80.5,field_out
2023,2023-03-30,-36,66.5,field_out
2023,2023-03-30,24,105.6,triple
2023,2023-03-30,-1,103.1,field_out
2023,2023-03-30,13,68.6,field_out
2023,2023-03-30,-3,97.9,single
2023,2023-03-30,78,79.5,field_out
2023,2023-03-30,-4,113.2,single
2023,2023-03-30,-25,108,grounded_into_double_play
2023,2023-03-30,13,110.7,double
2023,2023-03-30,-1,102.4,field_out
2023,2023-03-30,45,86.3,field_out
2023,2023-03-30,11,81.2,single
2023,2023-03-30,55,68.9,field_out
2023,2023-03-30,19,100.3,field_out
2023,2023-03-30,46,84.2,field_out
2023,2023-03-30,3,71.8,field_out
